mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret,source_file,placement
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,9,2321.0,190.0,2313.0,186.0,2305.0,8.0,16.0,0.0,0.0,0.0,10.0,75.0,2112.0,34.0,2231.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,10,2342.0,175.0,2336.0,170.0,2327.0,9.0,17.0,0.0,0.0,0.0,8.0,75.0,2111.0,33.0,2228.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,11,2274.0,179.0,2267.0,174.0,2259.0,8.0,17.0,0.0,0.0,0.0,8.0,75.0,2129.0,33.0,2246.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,12,2275.0,188.0,2268.0,184.0,2261.0,7.0,16.0,0.0,0.0,0.0,9.0,75.0,2108.0,33.0,2225.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,13,2271.0,155.0,2265.0,151.0,2253.0,12.0,17.0,0.0,0.0,0.0,8.0,75.0,2125.0,33.0,2242.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,14,2334.0,179.0,2328.0,175.0,2320.0,8.0,17.0,0.0,0.0,0.0,9.0,75.0,2102.0,33.0,2220.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,15,2266.0,187.0,2260.0,183.0,2254.0,6.0,17.0,0.0,0.0,0.0,8.0,75.0,2121.0,33.0,2238.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,16,2291.0,181.0,2284.0,177.0,2276.0,8.0,15.0,0.0,0.0,0.0,9.0,75.0,2114.0,33.0,2232.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,17,2364.0,186.0,2357.0,182.0,2352.0,5.0,18.0,0.0,0.0,0.0,9.0,76.0,2108.0,33.0,2226.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,18,2334.0,160.0,2328.0,156.0,2322.0,6.0,18.0,0.0,0.0,0.0,8.0,75.0,2126.0,33.0,2242.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,32,4096,12,2,128,measure,19,2349.0,167.0,2343.0,162.0,2336.0,7.0,17.0,0.0,0.0,0.0,8.0,75.0,2113.0,33.0,2230.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-legacy-q32.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,0,1192.0,72.0,1187.0,70.0,1182.0,5.0,10.0,0.0,0.0,0.0,6.0,68.0,977.0,6.0,1058.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,1,1180.0,100.0,1175.0,97.0,1171.0,4.0,9.0,0.0,0.0,0.0,7.0,69.0,987.0,5.0,1068.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,2,1146.0,106.0,1140.0,102.0,1137.0,3.0,7.0,0.0,0.0,0.0,6.0,68.0,985.0,5.0,1065.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,3,1152.0,133.0,1145.0,129.0,1141.0,4.0,7.0,0.0,0.0,0.0,7.0,69.0,1002.0,6.0,1084.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,4,1137.0,108.0,1129.0,104.0,1124.0,5.0,8.0,0.0,0.0,0.0,7.0,69.0,991.0,5.0,1072.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,5,1120.0,109.0,1114.0,105.0,1110.0,4.0,8.0,0.0,0.0,0.0,7.0,69.0,996.0,6.0,1078.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,6,1158.0,114.0,1149.0,110.0,1147.0,2.0,7.0,0.0,0.0,0.0,7.0,69.0,1004.0,5.0,1085.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,7,1201.0,131.0,1195.0,126.0,1190.0,5.0,7.0,0.0,0.0,0.0,7.0,69.0,1002.0,5.0,1083.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,8,1107.0,103.0,1100.0,99.0,1094.0,6.0,8.0,0.0,0.0,0.0,7.0,69.0,1003.0,5.0,1084.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,9,1165.0,125.0,1158.0,119.0,1155.0,3.0,8.0,0.0,0.0,0.0,7.0,69.0,1003.0,5.0,1084.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,10,1099.0,112.0,1093.0,108.0,1089.0,4.0,8.0,0.0,0.0,0.0,7.0,68.0,986.0,6.0,1068.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,11,1216.0,115.0,1210.0,111.0,1205.0,5.0,9.0,0.0,0.0,0.0,6.0,68.0,1005.0,5.0,1085.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,12,1214.0,108.0,1207.0,105.0,1203.0,4.0,9.0,0.0,0.0,0.0,7.0,69.0,1009.0,5.0,1090.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,13,1174.0,107.0,1167.0,104.0,1164.0,3.0,8.0,0.0,0.0,0.0,7.0,69.0,1003.0,5.0,1084.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,14,1204.0,113.0,1198.0,109.0,1195.0,3.0,9.0,0.0,0.0,0.0,7.0,68.0,1007.0,5.0,1088.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,15,1206.0,116.0,1200.0,112.0,1195.0,5.0,9.0,0.0,0.0,0.0,7.0,69.0,1003.0,5.0,1084.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,16,1178.0,136.0,1172.0,132.0,1168.0,4.0,9.0,0.0,0.0,0.0,7.0,68.0,1001.0,5.0,1081.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,17,1176.0,114.0,1170.0,110.0,1163.0,7.0,9.0,0.0,0.0,0.0,7.0,68.0,1013.0,5.0,1094.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,18,1208.0,113.0,1202.0,109.0,1198.0,4.0,8.0,0.0,0.0,0.0,7.0,69.0,1002.0,5.0,1083.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,4,4096,12,2,128,measure,19,1104.0,105.0,1097.0,101.0,1095.0,2.0,8.0,0.0,0.0,0.0,7.0,69.0,1009.0,5.0,1090.0,c50c94b789741948,0,baseline-low-capacity-cpu0-legacy-q4.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,0,1352.0,117.0,1346.0,113.0,1340.0,6.0,10.0,0.0,0.0,0.0,8.0,70.0,1203.0,9.0,1290.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,1,1406.0,141.0,1399.0,136.0,1394.0,5.0,9.0,0.0,0.0,0.0,9.0,70.0,1199.0,9.0,1287.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,2,1393.0,112.0,1386.0,108.0,1383.0,3.0,10.0,0.0,0.0,0.0,8.0,69.0,1209.0,9.0,1296.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,3,1352.0,127.0,1345.0,123.0,1342.0,3.0,8.0,0.0,0.0,0.0,8.0,70.0,1196.0,9.0,1283.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,4,1379.0,106.0,1373.0,102.0,1369.0,4.0,10.0,0.0,0.0,0.0,8.0,70.0,1201.0,9.0,1289.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,5,1370.0,122.0,1364.0,119.0,1358.0,6.0,9.0,0.0,0.0,0.0,8.0,70.0,1177.0,9.0,1264.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,6,1349.0,91.0,1345.0,87.0,1341.0,4.0,11.0,0.0,0.0,0.0,8.0,70.0,1143.0,9.0,1230.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,7,1335.0,79.0,1330.0,76.0,1326.0,4.0,11.0,0.0,0.0,0.0,7.0,70.0,1154.0,9.0,1241.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,8,1262.0,89.0,1257.0,86.0,1255.0,2.0,10.0,0.0,0.0,0.0,8.0,69.0,1145.0,9.0,1232.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,9,1361.0,86.0,1357.0,84.0,1352.0,5.0,11.0,0.0,0.0,0.0,8.0,70.0,1157.0,9.0,1245.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,10,1274.0,88.0,1269.0,84.0,1263.0,6.0,10.0,0.0,0.0,0.0,8.0,70.0,1157.0,9.0,1244.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,11,1299.0,40.0,1295.0,38.0,1292.0,3.0,11.0,0.0,0.0,0.0,8.0,69.0,1099.0,9.0,1186.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,12,1198.0,40.0,1195.0,38.0,1190.0,5.0,11.0,0.0,0.0,0.0,7.0,70.0,1082.0,9.0,1169.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,13,1241.0,48.0,1211.0,47.0,1209.0,2.0,11.0,0.0,0.0,0.0,7.0,69.0,1087.0,9.0,1173.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,14,1307.0,45.0,1304.0,44.0,1303.0,1.0,12.0,0.0,0.0,0.0,8.0,70.0,1119.0,9.0,1206.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,15,1236.0,60.0,1231.0,57.0,1228.0,3.0,10.0,0.0,0.0,0.0,8.0,70.0,1072.0,9.0,1160.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,16,1316.0,99.0,1311.0,96.0,1307.0,4.0,10.0,0.0,0.0,0.0,8.0,69.0,1106.0,9.0,1193.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,17,1241.0,76.0,1236.0,73.0,1230.0,6.0,10.0,0.0,0.0,0.0,8.0,70.0,1132.0,9.0,1219.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,18,1257.0,76.0,1253.0,74.0,1249.0,4.0,10.0,0.0,0.0,0.0,8.0,69.0,1126.0,9.0,1213.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,19,1282.0,76.0,1278.0,73.0,1275.0,3.0,10.0,0.0,0.0,0.0,8.0,69.0,1119.0,9.0,1206.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-legacy-q8.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,0,1654.0,154.0,1646.0,149.0,1507.0,139.0,10875.0,1529.0,117.0,0.0,9.0,71.0,1540.0,17.0,1638.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,1,1680.0,178.0,1673.0,174.0,1508.0,165.0,12854.0,1529.0,144.0,0.0,9.0,71.0,1567.0,17.0,1665.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,2,1663.0,135.0,1656.0,131.0,1535.0,121.0,9439.0,1529.0,127.0,0.0,9.0,71.0,1550.0,17.0,1648.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,3,1652.0,146.0,1645.0,142.0,1512.0,133.0,10327.0,1529.0,116.0,0.0,9.0,71.0,1537.0,17.0,1635.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,4,1659.0,156.0,1652.0,152.0,1510.0,142.0,11074.0,1529.0,123.0,0.0,8.0,71.0,1545.0,18.0,1643.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,5,1644.0,140.0,1638.0,136.0,1509.0,129.0,9884.0,1529.0,109.0,0.0,9.0,72.0,1529.0,18.0,1628.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,6,1661.0,155.0,1654.0,151.0,1511.0,143.0,11119.0,1529.0,125.0,0.0,9.0,71.0,1546.0,18.0,1645.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,7,1656.0,152.0,1649.0,148.0,1510.0,139.0,10821.0,1529.0,120.0,0.0,9.0,72.0,1542.0,17.0,1640.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,8,1670.0,165.0,1663.0,160.0,1512.0,151.0,11792.0,1529.0,134.0,0.0,9.0,71.0,1555.0,18.0,1654.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,9,1670.0,167.0,1663.0,163.0,1510.0,153.0,11986.0,1529.0,134.0,0.0,10.0,72.0,1555.0,18.0,1655.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,10,1655.0,152.0,1649.0,148.0,1510.0,139.0,10807.0,1529.0,120.0,0.0,9.0,71.0,1541.0,18.0,1640.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,11,1624.0,118.0,1616.0,113.0,1511.0,105.0,8121.0,1529.0,87.0,0.0,9.0,72.0,1509.0,17.0,1607.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,12,1650.0,144.0,1643.0,140.0,1512.0,131.0,10167.0,1529.0,114.0,0.0,10.0,72.0,1534.0,18.0,1634.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,13,1654.0,149.0,1647.0,144.0,1511.0,136.0,10591.0,1529.0,118.0,0.0,9.0,71.0,1539.0,18.0,1638.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,14,1618.0,48.0,1610.0,44.0,1585.0,25.0,1850.0,1529.0,81.0,0.0,10.0,72.0,1502.0,18.0,1602.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,15,1648.0,143.0,1641.0,139.0,1511.0,130.0,10084.0,1529.0,112.0,0.0,9.0,71.0,1534.0,18.0,1632.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,16,1642.0,137.0,1635.0,133.0,1511.0,124.0,9629.0,1529.0,106.0,0.0,9.0,72.0,1528.0,17.0,1626.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,17,1655.0,152.0,1649.0,148.0,1510.0,139.0,10836.0,1529.0,120.0,0.0,9.0,72.0,1542.0,18.0,1641.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,18,1652.0,147.0,1644.0,143.0,1510.0,134.0,10425.0,1529.0,115.0,0.0,10.0,71.0,1538.0,18.0,1637.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,16,4096,12,2,128,measure,19,1646.0,140.0,1639.0,136.0,1512.0,127.0,9910.0,1529.0,110.0,0.0,9.0,71.0,1533.0,17.0,1630.0,f9e012e63c1c7864,0,baseline-low-capacity-cpu0-predictive-q16.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,0,2214.0,56.0,2208.0,52.0,2171.0,37.0,3712.0,2163.0,45.0,0.0,9.0,76.0,2080.0,34.0,2199.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,1,2250.0,117.0,2245.0,114.0,2137.0,108.0,11214.0,2163.0,82.0,0.0,8.0,75.0,2119.0,34.0,2236.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,2,2251.0,70.0,2244.0,65.0,2190.0,54.0,4210.0,2163.0,81.0,0.0,8.0,75.0,2118.0,34.0,2236.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,3,2228.0,90.0,2221.0,86.0,2145.0,76.0,5861.0,2163.0,58.0,0.0,9.0,76.0,2094.0,33.0,2212.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,4,2239.0,102.0,2232.0,97.0,2144.0,88.0,6762.0,2163.0,69.0,0.0,8.0,75.0,2105.0,33.0,2222.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,5,2204.0,65.0,2196.0,61.0,2147.0,49.0,3645.0,2163.0,33.0,0.0,7.0,75.0,2069.0,34.0,2186.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,6,2238.0,99.0,2230.0,95.0,2146.0,84.0,6488.0,2163.0,67.0,0.0,8.0,75.0,2104.0,34.0,2221.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,7,2236.0,98.0,2228.0,93.0,2146.0,82.0,6349.0,2163.0,65.0,0.0,7.0,75.0,2101.0,34.0,2218.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,8,2248.0,110.0,2241.0,105.0,2146.0,95.0,7368.0,2163.0,78.0,0.0,7.0,75.0,2114.0,33.0,2230.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,9,2259.0,120.0,2251.0,116.0,2145.0,106.0,8187.0,2163.0,88.0,0.0,9.0,75.0,2123.0,34.0,2242.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,10,2209.0,57.0,2203.0,53.0,2167.0,36.0,2635.0,2163.0,40.0,0.0,8.0,75.0,2077.0,33.0,2193.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,11,2232.0,96.0,2225.0,91.0,2145.0,80.0,6132.0,2163.0,62.0,0.0,9.0,75.0,2098.0,33.0,2215.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,12,2212.0,74.0,2204.0,69.0,2145.0,59.0,4551.0,2163.0,41.0,0.0,8.0,75.0,2078.0,34.0,2195.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,13,2246.0,108.0,2240.0,104.0,2145.0,95.0,7297.0,2163.0,77.0,0.0,8.0,75.0,2114.0,33.0,2230.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
baseline,predictive,predictive-sleep-spin,0,0,low-capacity,32,4096,12,2,128,measure,14,2258.0,117.0,2250.0,112.0,2147.0,103.0,7974.0,2163.0,87.0,0.0,8.0,75.0,2124.0,34.0,2242.0,23e201cc6e23589a,0,baseline-low-capacity-cpu0-predictive-q32.csv,low-capacity-cpu0
